112256,16541A0201,R161201,ENGLISH-II,B,0,2,12,Results For I B.TECH II Semester Regular/Supplementary Examinations Apr-2017
112257,16541A0201,R161202,MATHEMATICS-II (MATHEMATICAL METHODS),C,0,2,12,Results For I B.TECH II Semester Regular/Supplementary Examinations Apr-2017
112258,16541A0201,R161203,MATHEMATICS - III,F,0,0,12,Results For I B.TECH II Semester Regular/Supplementary Examinations Apr-2017
112259,16541A0201,R161206,ENGINEERING DRAWING,F,0,0,12,Results For I B.TECH II Semester Regular/Supplementary Examinations Apr-2017
112260,16541A0201,R161207,APPLIED PHYSICS,F,0,0,12,Results For I B.TECH II Semester Regular/Supplementary Examinations Apr-2017
112261,16541A0201,R161208,ELECTRICAL CIRCUIT ANALYSIS - I,F,0,0,12,Results For I B.TECH II Semester Regular/Supplementary Examinations Apr-2017
112262,16541A0201,R161221,ENGLISH - COMMUNICATION SKILLS LAB - II,B,0,2,12,Results For I B.TECH II Semester Regular/Supplementary Examinations Apr-2017
112263,16541A0201,R161224,ENGG. WORKSHOP & IT WORKSHOP,S,0,2,12,Results For I B.TECH II Semester Regular/Supplementary Examinations Apr-2017
112264,16541A0201,R161225,APPLIED/ENGINEERING PHYSICS LABORATORY,O,0,2,12,Results For I B.TECH II Semester Regular/Supplementary Examinations Apr-2017
112265,16541A0202,R161201,ENGLISH-II,B,0,2,12,Results For I B.TECH II Semester Regular/Supplementary Examinations Apr-2017
112266,16541A0202,R161202,MATHEMATICS-II (MATHEMATICAL METHODS),D,0,2,12,Results For I B.TECH II Semester Regular/Supplementary Examinations Apr-2017
112267,16541A0202,R161203,MATHEMATICS - III,F,0,0,12,Results For I B.TECH II Semester Regular/Supplementary Examinations Apr-2017
112268,16541A0202,R161206,ENGINEERING DRAWING,B,0,2,12,Results For I B.TECH II Semester Regular/Supplementary Examinations Apr-2017
112269,16541A0202,R161207,APPLIED PHYSICS,D,0,2,12,Results For I B.TECH II Semester Regular/Supplementary Examinations Apr-2017
112270,16541A0202,R161208,ELECTRICAL CIRCUIT ANALYSIS - I,C,0,2,12,Results For I B.TECH II Semester Regular/Supplementary Examinations Apr-2017
112271,16541A0202,R161221,ENGLISH - COMMUNICATION SKILLS LAB - II,O,0,2,12,Results For I B.TECH II Semester Regular/Supplementary Examinations Apr-2017
112272,16541A0202,R161224,ENGG. WORKSHOP & IT WORKSHOP,S,0,2,12,Results For I B.TECH II Semester Regular/Supplementary Examinations Apr-2017
112273,16541A0202,R161225,APPLIED/ENGINEERING PHYSICS LABORATORY,O,0,2,12,Results For I B.TECH II Semester Regular/Supplementary Examinations Apr-2017
112274,16541A0203,R161201,ENGLISH-II,B,0,2,12,Results For I B.TECH II Semester Regular/Supplementary Examinations Apr-2017
112275,16541A0203,R161202,MATHEMATICS-II (MATHEMATICAL METHODS),A,0,2,12,Results For I B.TECH II Semester Regular/Supplementary Examinations Apr-2017
112276,16541A0203,R161203,MATHEMATICS - III,O,0,2,12,Results For I B.TECH II Semester Regular/Supplementary Examinations Apr-2017
112277,16541A0203,R161206,ENGINEERING DRAWING,B,0,2,12,Results For I B.TECH II Semester Regular/Supplementary Examinations Apr-2017
112278,16541A0203,R161207,APPLIED PHYSICS,B,0,2,12,Results For I B.TECH II Semester Regular/Supplementary Examinations Apr-2017
112279,16541A0203,R161208,ELECTRICAL CIRCUIT ANALYSIS - I,S,0,2,12,Results For I B.TECH II Semester Regular/Supplementary Examinations Apr-2017
