109672,16541A0201,R1621021,ELECTRICAL CIRCUIT ANALYSIS - II,D,0,3,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109673,16541A0201,R1621022,ELECTRICAL MACHINES-I,D,0,3,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109674,16541A0201,R1621023,BASIC ELECTRONICS AND DEVICES,C,0,3,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109675,16541A0201,R1621024,ELECTRO MAGNETIC FIELDS,S,0,3,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109676,16541A0201,R1621025,THERMAL AND HYDRO PRIME MOVERS,F,0,0,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109677,16541A0201,R1621026,MANAGERIAL ECONOMICS & FINANCIAL ANALYSI,C,0,3,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109678,16541A0201,R1621027,THERMAL AND HYDRO LABORATORY,O,0,2,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109679,16541A0201,R1621028,ELECTRICAL CIRCUITS LABORATORY,S,0,2,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109680,16541A0202,R1621021,ELECTRICAL CIRCUIT ANALYSIS - II,D,0,3,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109681,16541A0202,R1621022,ELECTRICAL MACHINES-I,D,0,3,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109682,16541A0202,R1621023,BASIC ELECTRONICS AND DEVICES,C,0,3,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109683,16541A0202,R1621024,ELECTRO MAGNETIC FIELDS,F,0,0,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109684,16541A0202,R1621025,THERMAL AND HYDRO PRIME MOVERS,C,0,3,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109685,16541A0202,R1621026,MANAGERIAL ECONOMICS & FINANCIAL ANALYSI,C,0,3,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109686,16541A0202,R1621027,THERMAL AND HYDRO LABORATORY,S,0,2,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109687,16541A0202,R1621028,ELECTRICAL CIRCUITS LABORATORY,O,0,2,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109688,16541A0203,R1621021,ELECTRICAL CIRCUIT ANALYSIS - II,B,0,3,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109689,16541A0203,R1621022,ELECTRICAL MACHINES-I,B,0,3,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109690,16541A0203,R1621023,BASIC ELECTRONICS AND DEVICES,S,0,3,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109691,16541A0203,R1621024,ELECTRO MAGNETIC FIELDS,A,0,3,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109692,16541A0203,R1621025,THERMAL AND HYDRO PRIME MOVERS,B,0,3,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109693,16541A0203,R1621026,MANAGERIAL ECONOMICS & FINANCIAL ANALYSI,A,0,3,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109694,16541A0203,R1621027,THERMAL AND HYDRO LABORATORY,O,0,2,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109695,16541A0203,R1621028,ELECTRICAL CIRCUITS LABORATORY,O,0,2,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109696,16541A0204,R1621021,ELECTRICAL CIRCUIT ANALYSIS - II,A,0,3,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109697,16541A0204,R1621022,ELECTRICAL MACHINES-I,C,0,3,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109698,16541A0204,R1621023,BASIC ELECTRONICS AND DEVICES,B,0,3,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109699,16541A0204,R1621024,ELECTRO MAGNETIC FIELDS,C,0,3,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109700,16541A0204,R1621025,THERMAL AND HYDRO PRIME MOVERS,C,0,3,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109701,16541A0204,R1621026,MANAGERIAL ECONOMICS & FINANCIAL ANALYSI,C,0,3,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109702,16541A0204,R1621027,THERMAL AND HYDRO LABORATORY,O,0,2,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109703,16541A0204,R1621028,ELECTRICAL CIRCUITS LABORATORY,O,0,2,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109704,16541A0205,R1621021,ELECTRICAL CIRCUIT ANALYSIS - II,D,0,3,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109705,16541A0205,R1621022,ELECTRICAL MACHINES-I,F,0,0,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109706,16541A0205,R1621023,BASIC ELECTRONICS AND DEVICES,F,0,0,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109707,16541A0205,R1621024,ELECTRO MAGNETIC FIELDS,F,0,0,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109708,16541A0205,R1621025,THERMAL AND HYDRO PRIME MOVERS,F,0,0,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109709,16541A0205,R1621026,MANAGERIAL ECONOMICS & FINANCIAL ANALYSI,C,0,3,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109710,16541A0205,R1621027,THERMAL AND HYDRO LABORATORY,S,0,2,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109711,16541A0205,R1621028,ELECTRICAL CIRCUITS LABORATORY,S,0,2,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109712,16541A0206,R1621021,ELECTRICAL CIRCUIT ANALYSIS - II,C,0,3,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109713,16541A0206,R1621022,ELECTRICAL MACHINES-I,D,0,3,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109714,16541A0206,R1621023,BASIC ELECTRONICS AND DEVICES,B,0,3,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109715,16541A0206,R1621024,ELECTRO MAGNETIC FIELDS,D,0,3,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
109716,16541A0206,R1621025,THERMAL AND HYDRO PRIME MOVERS,B,0,3,21,Results For II B.TECH I Semester Regular/Supplementary Examinations Nov-2017
